158.000	79.186	0.962	0.926	2.800	0.007	0.000
158.000	78.944	1.072	1.149	2.807	0.014	0.000
158.000	77.720	1.108	1.228	2.817	0.013	0.000
158.000	81.449	7.128	50.804	2.786	0.099	0.010
158.000	77.652	1.243	1.546	2.786	0.013	0.000
158.000	76.882	0.952	0.906	2.799	0.013	0.000
158.000	76.583	0.884	0.782	2.802	0.018	0.000
158.000	75.729	0.809	0.655	2.810	0.011	0.000
158.000	75.589	1.210	1.464	2.816	0.017	0.000
158.000	74.701	1.306	1.705	2.826	0.014	0.000
159.000	74.604	1.090	1.188	2.837	0.018	0.000
159.000	74.684	1.010	1.021	2.824	0.013	0.000
159.000	73.881	1.400	1.960	2.825	0.016	0.000
159.000	72.770	0.881	0.776	2.841	0.012	0.000
159.000	73.011	0.988	0.976	2.851	0.013	0.000
159.000	73.061	1.145	1.310	2.824	0.018	0.000
159.000	71.969	0.758	0.575	2.830	0.015	0.000
159.000	71.721	0.898	0.807	2.834	0.016	0.000
159.000	71.413	0.855	0.731	2.843	0.013	0.000
159.000	70.751	0.718	0.516	2.852	0.013	0.000
160.000	70.243	1.193	1.423	2.862	0.018	0.000
160.000	69.843	0.972	0.944	2.866	0.016	0.000
